date,cpi,inflation_rate,zscore
1927-05-01,17.4,0.005780346820809079,0.49875920679969715
1927-06-01,17.6,0.011494252873563315,1.3969042555746491
1927-07-01,17.3,-0.017045454545454586,-3.089133259781608
1927-08-01,17.2,-0.005780346820809301,-1.318417984907661
1927-09-01,17.3,0.005813953488372103,0.5040416986360841
1927-10-01,17.4,0.005780346820809079,0.49875920679969715
1927-11-01,17.3,-0.005747126436781436,-1.3131962113682365
1927-12-01,17.3,0.0,-0.40982938905396443
1928-01-01,17.3,0.0,-0.40982938905396443
1928-02-01,17.1,-0.011560693641618491,-2.22700658076134
1928-03-01,17.1,0.0,-0.40982938905396443
1928-04-01,17.1,0.0,-0.40982938905396443
1928-05-01,17.2,0.005847953216374213,0.5093859740026822
1928-06-01,17.1,-0.005813953488371992,-1.3237004767439955
1928-07-01,17.1,0.0,-0.40982938905396443
1928-08-01,17.1,0.0,-0.40982938905396443
1928-09-01,17.3,0.011695906432748426,1.4286013370593287
1928-10-01,17.2,-0.005780346820809301,-1.318417984907661
1928-11-01,17.2,0.0,-0.40982938905396443
1928-12-01,17.1,-0.005813953488371992,-1.3237004767439955
1929-01-01,17.1,0.0,-0.40982938905396443
1929-02-01,17.1,0.0,-0.40982938905396443
1929-03-01,17.0,-0.005847953216374324,-1.3290447521106286
1929-04-01,16.9,-0.005882352941176561,-1.3344519013050848
1929-05-01,17.0,0.00591715976331364,0.5202642623228928
1929-06-01,17.1,0.00588235294117645,0.5147931231971385
1929-07-01,17.3,0.011695906432748426,1.4286013370593287
1929-08-01,17.3,0.0,-0.40982938905396443
1929-09-01,17.3,0.0,-0.40982938905396443
1929-10-01,17.3,0.0,-0.40982938905396443
1929-11-01,17.3,0.0,-0.40982938905396443
1929-12-01,17.2,-0.005780346820809301,-1.318417984907661
1930-01-01,17.1,-0.005813953488371992,-1.3237004767439955
1930-02-01,17.0,-0.005847953216374324,-1.3290447521106286
1930-03-01,16.9,-0.005882352941176561,-1.3344519013050848
1930-04-01,17.0,0.00591715976331364,0.5202642623228928
1930-05-01,16.9,-0.005882352941176561,-1.3344519013050848
1930-06-01,16.8,-0.005917159763313529,-1.3399230404308042
1930-07-01,16.6,-0.011904761904761862,-2.281089235276435
1930-08-01,16.5,-0.006024096385542244,-1.3567319618412539
1930-09-01,16.6,0.0060606060606061,0.5428119872047572
1930-10-01,16.5,-0.006024096385542244,-1.3567319618412539
1930-11-01,16.4,-0.0060606060606061,-1.3624707653126862
1930-12-01,16.1,-0.018292682926829062,-3.285179884468958
1931-01-01,15.9,-0.012422360248447228,-2.3624483590252487
1931-02-01,15.7,-0.012578616352201366,-2.387009603930561
1931-03-01,15.6,-0.006369426751592355,-1.4110130010456081
1931-04-01,15.5,-0.0064102564102563875,-1.4174308447122177
1931-05-01,15.3,-0.012903225806451535,-2.4380336094757338
1931-06-01,15.1,-0.013071895424836666,-2.464546082945322
1931-07-01,15.1,0.0,-0.40982938905396443
1931-08-01,15.1,0.0,-0.40982938905396443
1931-09-01,15.0,-0.0066225165562913135,-1.4507951313234098
1931-10-01,14.9,-0.006666666666666599,-1.457734902938541
1931-11-01,14.7,-0.0134228187919464,-2.5197062626471074
1931-12-01,14.6,-0.006802721088435382,-1.479120729752524
1932-01-01,14.3,-0.020547945205479423,-3.6396751510270025
1932-02-01,14.1,-0.013986013986014068,-2.6082325650356286
1932-03-01,14.0,-0.007092198581560294,-1.5246224889311863
1932-04-01,13.9,-0.0071428571428571175,-1.5325852967874467
1932-05-01,13.7,-0.014388489208633115,-2.6714959657832926
1932-06-01,13.6,-0.007299270072992692,-1.5571711925772336
1932-07-01,13.6,0.0,-0.40982938905396443
1932-08-01,13.5,-0.007352941176470562,-1.5656075293678433
1932-09-01,13.4,-0.007407407407407418,-1.5741688489257297
1932-10-01,13.3,-0.007462686567164201,-1.5828579493725357
1932-11-01,13.2,-0.007518796992481258,-1.5916777129839585
1932-12-01,13.1,-0.007575757575757569,-1.600631109377358
1933-01-01,12.9,-0.015267175572518998,-2.809613008636975
1933-02-01,12.7,-0.015503875968992276,-2.8468189562274273
1933-03-01,12.6,-0.007874015748031482,-1.6475130668704039
1933-04-01,12.6,0.0,-0.40982938905396443
1933-05-01,12.6,0.0,-0.40982938905396443
1933-06-01,12.7,0.007936507936507908,0.837677175094349
1933-07-01,13.1,0.03149606299212593,4.540905322211793
1933-08-01,13.2,0.007633587786259444,0.790062420737532
1933-09-01,13.2,0.0,-0.40982938905396443
1933-10-01,13.2,0.0,-0.40982938905396443
1933-11-01,13.2,0.0,-0.40982938905396443
1933-12-01,13.2,0.0,-0.40982938905396443
1934-01-01,13.2,0.0,-0.40982938905396443
1934-02-01,13.3,0.007575757575757791,0.7809723312694637
1934-03-01,13.3,0.0,-0.40982938905396443
1934-04-01,13.3,0.0,-0.40982938905396443
1934-05-01,13.3,0.0,-0.40982938905396443
1934-06-01,13.4,0.007518796992481258,0.7720189348760296
1934-07-01,13.4,0.0,-0.40982938905396443
1934-08-01,13.4,0.0,-0.40982938905396443
1934-09-01,13.6,0.014925373134328401,1.9362277315831775
1934-10-01,13.5,-0.007352941176470562,-1.5656075293678433
1934-11-01,13.5,0.0,-0.40982938905396443
1934-12-01,13.4,-0.007407407407407418,-1.5741688489257297
1935-01-01,13.6,0.014925373134328401,1.9362277315831775
1935-02-01,13.7,0.007352941176470562,0.7459487512599142
1935-03-01,13.7,0.0,-0.40982938905396443
1935-04-01,13.8,0.007299270072992803,0.7375124144693221
1935-05-01,13.8,0.0,-0.40982938905396443
1935-06-01,13.7,-0.007246376811594346,-1.548857121537234
1935-07-01,13.7,0.0,-0.40982938905396443
1935-08-01,13.7,0.0,-0.40982938905396443
1935-09-01,13.7,0.0,-0.40982938905396443
1935-10-01,13.7,0.0,-0.40982938905396443
1935-11-01,13.8,0.007299270072992803,0.7375124144693221
1935-12-01,13.8,0.0,-0.40982938905396443
1936-01-01,13.8,0.0,-0.40982938905396443
1936-02-01,13.8,0.0,-0.40982938905396443
1936-03-01,13.7,-0.007246376811594346,-1.548857121537234
1936-04-01,13.7,0.0,-0.40982938905396443
1936-05-01,13.7,0.0,-0.40982938905396443
1936-06-01,13.8,0.007299270072992803,0.7375124144693221
1936-07-01,13.9,0.007246376811594235,0.7291983434292874
1936-08-01,14.0,0.007194244604316502,0.7210038993106908
1936-09-01,14.0,0.0,-0.40982938905396443
1936-10-01,14.0,0.0,-0.40982938905396443
1936-11-01,14.0,0.0,-0.40982938905396443
1936-12-01,14.0,0.0,-0.40982938905396443
1937-01-01,14.1,0.0071428571428571175,0.7129265186795177
1937-02-01,14.1,0.0,-0.40982938905396443
1937-03-01,14.2,0.007092198581560183,0.7049637108232399
1937-04-01,14.3,0.007042253521126751,0.6971130551903162
1937-05-01,14.4,0.006993006993006867,0.6893721989368413
1937-06-01,14.4,0.0,-0.40982938905396443
1937-07-01,14.5,0.00694444444444442,0.6817388545758098
1937-08-01,14.5,0.0,-0.40982938905396443
1937-09-01,14.6,0.006896551724137945,0.6742107977231967
1937-10-01,14.6,0.0,-0.40982938905396443
1937-11-01,14.5,-0.006849315068493178,-1.486444643044983
1937-12-01,14.4,-0.006896551724137945,-1.4938695758311258
1938-01-01,14.2,-0.01388888888888895,-2.5929658763135306
1938-02-01,14.1,-0.007042253521126751,-1.5167718332982452
1938-03-01,14.1,0.0,-0.40982938905396443
1938-04-01,14.2,0.007092198581560183,0.7049637108232399
1938-05-01,14.1,-0.007042253521126751,-1.5167718332982452
1938-06-01,14.1,0.0,-0.40982938905396443
1938-07-01,14.1,0.0,-0.40982938905396443
1938-08-01,14.1,0.0,-0.40982938905396443
1938-09-01,14.1,0.0,-0.40982938905396443
1938-10-01,14.0,-0.007092198581560294,-1.5246224889311863
1938-11-01,14.0,0.0,-0.40982938905396443
1938-12-01,14.0,0.0,-0.40982938905396443
1939-01-01,14.0,0.0,-0.40982938905396443
1939-02-01,13.9,-0.0071428571428571175,-1.5325852967874467
1939-03-01,13.9,0.0,-0.40982938905396443
1939-04-01,13.8,-0.007194244604316502,-1.5406626774186198
1939-05-01,13.8,0.0,-0.40982938905396443
1939-06-01,13.8,0.0,-0.40982938905396443
1939-07-01,13.8,0.0,-0.40982938905396443
1939-08-01,13.8,0.0,-0.40982938905396443
1939-09-01,14.1,0.021739130434782483,3.0072538083957565
1939-10-01,14.0,-0.007092198581560294,-1.5246224889311863
1939-11-01,14.0,0.0,-0.40982938905396443
1939-12-01,14.0,0.0,-0.40982938905396443
1940-01-01,13.9,-0.0071428571428571175,-1.5325852967874467
1940-02-01,14.0,0.007194244604316502,0.7210038993106908
1940-03-01,14.0,0.0,-0.40982938905396443
1940-04-01,14.0,0.0,-0.40982938905396443
1940-05-01,14.0,0.0,-0.40982938905396443
1940-06-01,14.1,0.0071428571428571175,0.7129265186795177
1940-07-01,14.0,-0.007092198581560294,-1.5246224889311863
1940-08-01,14.0,0.0,-0.40982938905396443
1940-09-01,14.0,0.0,-0.40982938905396443
1940-10-01,14.0,0.0,-0.40982938905396443
1940-11-01,14.0,0.0,-0.40982938905396443
1940-12-01,14.1,0.0071428571428571175,0.7129265186795177
1941-01-01,14.1,0.0,-0.40982938905396443
1941-02-01,14.1,0.0,-0.40982938905396443
1941-03-01,14.2,0.007092198581560183,0.7049637108232399
1941-04-01,14.3,0.007042253521126751,0.6971130551903162
1941-05-01,14.4,0.006993006993006867,0.6893721989368413
1941-06-01,14.7,0.02083333333333326,2.8648753418353587
1941-07-01,14.7,0.0,-0.40982938905396443
1941-08-01,14.9,0.013605442176870763,1.7287532923431543
1941-09-01,15.1,0.01342281879194629,1.7000474845391609
1941-10-01,15.3,0.013245033112582849,1.6721020954849608
1941-11-01,15.4,0.006535947712418277,0.6175289578917055
1941-12-01,15.5,0.006493506493506551,0.6108577997946685
1942-01-01,15.7,0.012903225806451646,1.6183748313678221
1942-02-01,15.8,0.006369426751592355,0.591354222937679
1942-03-01,16.0,0.012658227848101111,1.5798646246509234
1942-04-01,16.1,0.006250000000000089,0.5725820302128499
1942-05-01,16.3,0.012422360248447228,1.5427895809173195
1942-06-01,16.3,0.0,-0.40982938905396443
1942-07-01,16.4,0.006134969325153339,0.5545008384471838
1942-08-01,16.5,0.0060975609756097615,0.5486207760843783
1942-09-01,16.5,0.0,-0.40982938905396443
1942-10-01,16.7,0.012121212121211977,1.495453363463444
1942-11-01,16.8,0.005988023952095967,0.5314031084471865
1942-12-01,16.9,0.005952380952380931,0.5258005340572707
1943-01-01,16.9,0.0,-0.40982938905396443
1943-02-01,16.9,0.0,-0.40982938905396443
1943-03-01,17.2,0.01775147928994092,2.380451565076607
1943-04-01,17.4,0.011627906976744207,1.4179127863261325
1943-05-01,17.5,0.005747126436781658,0.4935374332603424
1943-06-01,17.5,0.0,-0.40982938905396443
1943-07-01,17.4,-0.005714285714285783,-1.3080341152407642
1943-08-01,17.3,-0.005747126436781436,-1.3131962113682365
1943-09-01,17.4,0.005780346820809079,0.49875920679969715
1943-10-01,17.4,0.0,-0.40982938905396443
1943-11-01,17.4,0.0,-0.40982938905396443
1943-12-01,17.4,0.0,-0.40982938905396443
1944-01-01,17.4,0.0,-0.40982938905396443
1944-02-01,17.4,0.0,-0.40982938905396443
1944-03-01,17.4,0.0,-0.40982938905396443
1944-04-01,17.5,0.005747126436781658,0.4935374332603424
1944-05-01,17.5,0.0,-0.40982938905396443
1944-06-01,17.6,0.005714285714285783,0.48837533713283526
1944-07-01,17.7,0.005681818181818121,0.4832719011885719
1944-08-01,17.7,0.0,-0.40982938905396443
1944-09-01,17.7,0.0,-0.40982938905396443
1944-10-01,17.7,0.0,-0.40982938905396443
1944-11-01,17.7,0.0,-0.40982938905396443
1944-12-01,17.8,0.005649717514124353,0.47822613118722035
1945-01-01,17.8,0.0,-0.40982938905396443
1945-02-01,17.8,0.0,-0.40982938905396443
1945-03-01,17.8,0.0,-0.40982938905396443
1945-04-01,17.8,0.0,-0.40982938905396443
1945-05-01,17.9,0.00561797752808979,0.4732370552307847
1945-06-01,18.1,0.011173184357541999,1.3464368353336273
1945-07-01,18.1,0.0,-0.40982938905396443
1945-08-01,18.1,0.0,-0.40982938905396443
1945-09-01,18.1,0.0,-0.40982938905396443
1945-10-01,18.1,0.0,-0.40982938905396443
1945-11-01,18.1,0.0,-0.40982938905396443
1945-12-01,18.2,0.0055248618784529135,0.45860059482827037
1946-01-01,18.2,0.0,-0.40982938905396443
1946-02-01,18.1,-0.005494505494505364,-1.273487779618164
1946-03-01,18.3,0.011049723756906049,1.32703057871054
1946-04-01,18.4,0.005464480874316724,0.4491095567530402
1946-05-01,18.5,0.005434782608695787,0.44444141030849194
1946-06-01,18.7,0.0108108108108107,1.289476849677781
1946-07-01,19.8,0.05882352941176472,8.8363957334571
1946-08-01,20.2,0.02020202020202011,2.7656418651417396
1946-09-01,20.4,0.00990099009900991,1.1464659285964138
1946-10-01,20.8,0.019607843137255054,2.67224565178308
1946-11-01,21.3,0.024038461538461453,3.368676069664485
1946-12-01,21.5,0.009389671361502261,1.0660938699383982
1947-01-01,21.5,0.0,-0.40982938905396443
1947-02-01,21.5,0.0,-0.40982938905396443
1947-03-01,21.9,0.018604651162790642,2.5145580915541768
1947-04-01,21.9,0.0,-0.40982938905396443
1947-05-01,21.9,0.0,-0.40982938905396443
1947-06-01,22.0,0.004566210045662267,0.3079141136067378
1947-07-01,22.2,0.009090909090909038,1.0191326753341006
1947-08-01,22.5,0.013513513513513598,1.7143034093607523
1947-09-01,23.0,0.022222222222222143,3.0831889905613132
1947-10-01,23.0,0.0,-0.40982938905396443
1947-11-01,23.1,0.004347826086956497,0.2735872504359797
1947-12-01,23.4,0.01298701298701288,1.6315449886432662
1948-01-01,23.7,0.012820512820512775,1.605373522262542
1948-02-01,23.5,-0.008438818565400852,-1.7362920648572406
1948-03-01,23.4,-0.004255319148936176,-1.0787052489802977
1948-04-01,23.8,0.017094017094017255,2.277107826034746
1948-05-01,23.9,0.004201680672268893,0.25061526255396627
1948-06-01,24.1,0.008368200836820217,0.9055331806756636
1948-07-01,24.4,0.012448132780082943,1.546840657618494
1948-08-01,24.5,0.004098360655737654,0.2343748203013065
1948-09-01,24.5,0.0,-0.40982938905396443
1948-10-01,24.4,-0.004081632653061273,-1.051404193473107
1948-11-01,24.2,-0.008196721311475419,-1.698237807764524
1948-12-01,24.1,-0.004132231404958553,-1.0593576001394327
1949-01-01,24.0,-0.004149377593361092,-1.0620527379448015
1949-02-01,23.8,-0.008333333333333304,-1.7197112814096938
1949-03-01,23.8,0.0,-0.40982938905396443
1949-04-01,23.9,0.004201680672268893,0.25061526255396627
1949-05-01,23.8,-0.004184100418409997,-1.0675106739187612
1949-06-01,23.9,0.004201680672268893,0.25061526255396627
1949-07-01,23.7,-0.008368200836820106,-1.7251919587835751
1949-08-01,23.8,0.0042194092827005925,0.2534019488476998
1949-09-01,23.9,0.004201680672268893,0.25061526255396627
1949-10-01,23.7,-0.008368200836820106,-1.7251919587835751
1949-11-01,23.8,0.0042194092827005925,0.2534019488476998
1949-12-01,23.6,-0.008403361344537785,-1.7307186922698259
1950-01-01,23.5,-0.00423728813559332,-1.0758710292348619
1950-02-01,23.5,0.0,-0.40982938905396443
1950-03-01,23.6,0.004255319148936287,0.2590464708723862
1950-04-01,23.6,0.0,-0.40982938905396443
1950-05-01,23.7,0.004237288135593209,0.2562122511269154
1950-06-01,23.8,0.0042194092827005925,0.2534019488476998
1950-07-01,24.1,0.012605042016806678,1.5715045657698277
1950-08-01,24.3,0.008298755186721962,0.8946173087276745
1950-09-01,24.4,0.00411522633744843,0.2370258664303282
1950-10-01,24.6,0.00819672131147553,0.8785790296566123
1950-11-01,24.7,0.00406504065040636,0.22913738770490744
1950-12-01,25.0,0.012145748987854255,1.499310211140628
1951-01-01,25.4,0.016000000000000014,2.1051438442690467
1951-02-01,25.7,0.011811023622047223,1.4466961276706944
1951-03-01,25.8,0.0038910505836575737,0.2017886151588274
1951-04-01,25.8,0.0,-0.40982938905396443
1951-05-01,25.9,0.003875968992248069,0.19941800273940125
1951-06-01,25.9,0.0,-0.40982938905396443
1951-07-01,25.9,0.0,-0.40982938905396443
1951-08-01,25.9,0.0,-0.40982938905396443
1951-09-01,26.1,0.007722007722007929,0.8039607814687557
1951-10-01,26.2,0.003831417624520883,0.19241515915553856
1951-11-01,26.4,0.007633587786259444,0.790062420737532
1951-12-01,26.5,0.0037878787878788955,0.18557147110774969
1952-01-01,26.5,0.0,-0.40982938905396443
1952-02-01,26.3,-0.007547169811320753,-1.596137517979912
1952-03-01,26.3,0.0,-0.40982938905396443
1952-04-01,26.4,0.0038022813688212143,0.18783535270529342
1952-05-01,26.4,0.0,-0.40982938905396443
1952-06-01,26.5,0.0037878787878788955,0.18557147110774969
1952-07-01,26.7,0.007547169811320753,0.7764787398719829
1952-08-01,26.7,0.0,-0.40982938905396443
1952-09-01,26.7,0.0,-0.40982938905396443
1952-10-01,26.7,0.0,-0.40982938905396443
1952-11-01,26.7,0.0,-0.40982938905396443
1952-12-01,26.7,0.0,-0.40982938905396443
1953-01-01,26.6,-0.0037453183520598232,-0.9985403519104581
1953-02-01,26.5,-0.003759398496240629,-1.0007535510189616
1953-03-01,26.6,0.0037735849056603765,0.18332467540900926
1953-04-01,26.6,0.0,-0.40982938905396443
1953-05-01,26.7,0.003759398496240518,0.18109477291101517
1953-06-01,26.8,0.0037453183520599342,0.1788815738025466
1953-07-01,26.8,0.0,-0.40982938905396443
1953-08-01,26.9,0.003731343283581934,0.1766848911052949
1953-09-01,26.9,0.0,-0.40982938905396443
1953-10-01,27.0,0.003717472118959231,0.17450454062147522
1953-11-01,26.9,-0.0037037037037037646,-0.9919991189898558
1953-12-01,26.9,0.0,-0.40982938905396443
1954-01-01,26.9,0.0,-0.40982938905396443
1954-02-01,26.9,0.0,-0.40982938905396443
1954-03-01,26.9,0.0,-0.40982938905396443
1954-04-01,26.8,-0.0037174721189590088,-0.9941633187293692
1954-05-01,26.9,0.003731343283581934,0.1766848911052949
1954-06-01,26.9,0.0,-0.40982938905396443
1954-07-01,26.9,0.0,-0.40982938905396443
